usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
027590,99999,2019-10-05,60.4,25.6,24.0,,,12.3,1008.1,OVC,,,,,,PORVOO HARABACKA,FI,027590-99999,2019,13,1.0
124880,99999,2019-10-05,51.567,21.55,126.0,,,11.3,1009.2,BKN,,,6.0,0.0,,KOZIENICE,PL,124880-99999,2019,13,1.0
129500,99999,2019-10-05,46.583,18.85,98.0,,,13.8,1011.8,,,,,,,PAKS,HU,129500-99999,2019,13,1.0
010350,99999,2019-10-05,69.567,20.1,710.0,,,6.7,,,,,,,,LYNGEN GJERDVASSBU,NO,010350-99999,2019,13,1.0
937810,99999,2019-10-05,-43.483,172.517,37.0,60.0,2.1,13.9,1005.8,,,,24.0,2.0,,CHRISTCHURCH AERO AWS,NZ,937810-99999,2019,13,1.0
974600,99999,2019-10-05,-0.633,127.5,3.0,60.0,1.0,26.2,1013.5,BKN,2.0,6.0,24.0,0.0,,LABUHA/TALIABU,ID,974600-99999,2019,13,1.0
071470,99999,2019-10-05,48.767,2.2,176.0,330.0,3.1,17.0,1018.5,,0.0,,6.0,0.0,,VELIZY,FR,071470-99999,2019,13,1.0
163340,99999,2019-10-05,40.1,18.483,80.0,310.0,2.1,20.2,1011.7,,,,24.0,4.0,,OTRANTO,IT,163340-99999,2019,13,1.0
150730,99999,2019-10-05,47.217,26.383,388.0,,,13.6,1012.7,,,,6.0,0.0,,TARGU NEAMT,RO,150730-99999,2019,13,1.0
985460,99999,2019-10-05,12.5,124.633,7.0,180.0,1.0,27.2,1009.9,OVC,15.0,2.0,,,,CATARMAN,RP,985460-99999,2019,13,1.0
039690,99999,2019-10-05,53.421,-6.27,74.0,290.0,3.6,14.0,,,,,,,,DUBLIN,EI,039690-99999,2019,13,1.0
999999,63831,2019-10-05,32.338,-89.07,114.0,,3.0,28.0,,,,,1.0,0.0,,NEWTON 5 ENE,US,999999-63831,2019,13,1.0
579931,99999,2019-10-05,36.857,117.216,23.0,230.0,2.0,27.0,,CLR,,,,,,YAOQIANG,CH,579931-99999,2019,13,1.0
703330,25508,2019-10-05,56.95,-158.617,29.0,120.0,5.1,14.4,1011.1,OVC,,,,,,PORT HEIDEN AIRPORT,US,703330-25508,2019,13,1.0
335060,99999,2019-10-05,49.6,34.55,160.0,,,13.3,1008.0,,,,,,,POLTAVA,UP,335060-99999,2019,13,1.0
226860,99999,2019-10-05,63.45,47.917,80.0,150.0,1.0,7.5,1010.2,OBS,45.0,4.0,,,,VENDINGA,RS,226860-99999,2019,13,1.0
025390,99999,2019-10-05,57.117,12.783,122.0,,,10.5,,,,,1.0,0.0,,ULLARED,SW,025390-99999,2019,13,1.0
344760,99999,2019-10-05,49.0,46.1,5.0,300.0,5.0,14.2,1006.8,BKN,,,,,,EL'TON,RS,344760-99999,2019,13,1.0
254280,99999,2019-10-05,65.233,160.533,264.0,300.0,3.0,28.3,1005.4,SCT,4.0,0.0,,,,OMOLON,RS,254280-99999,2019,13,1.0
110300,99999,2019-10-05,48.317,16.117,176.0,200.0,1.0,14.9,1010.9,BKN,2.0,9.0,1.0,0.0,,TULLN,AU,110300-99999,2019,13,1.0
083730,99999,2019-10-05,38.883,1.383,17.0,40.0,1.0,23.5,1013.7,FEW,,,6.0,0.0,,IBIZA,SP,083730-99999,2019,13,1.0
