usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
720643,54940,2019-04-08 04:35:00,43.235,-93.624,375.0,290.0,2.1,7.0,,CLR,,,,,,FOREST CITY MUNICIPAL AIRPORT,US,720643-54940,2019,8,1.0
034620,99999,2019-04-11 17:50:00,52.613,-0.476,83.0,50.0,6.2,8.0,,CLR,,,,,,WITTERING,UK,034620-99999,2019,11,1.0
717660,99999,2019-04-03 03:00:00,49.333,-124.4,58.0,190.0,0.5,12.9,1005.7,,,,,,,QUALICUM BEACH AIRPORT,CA,717660-99999,2019,3,1.0
869680,99999,2019-04-11 12:00:00,-28.127,-49.48,1790.0,299.0,5.7,11.7,1020.7,,,,99.0,9999.0,,URUBICI,BR,869680-99999,2019,11,1.0
717520,99999,2019-04-07 01:00:00,42.97,-79.33,178.0,240.0,0.5,7.3,1023.7,,,,,,,WELLAND PELHAM,CA,717520-99999,2019,7,1.0
026790,99999,2019-04-04 08:00:00,56.921,18.151,34.0,125.0,8.6,7.0,1011.3,CLR,,,1.0,9999.0,,HOBURG A,SW,026790-99999,2019,4,1.0
110240,99999,2019-04-05 22:00:00,48.333,15.333,959.0,60.0,7.0,4.7,,,,,,,,JAUERLING,AU,110240-99999,2019,5,1.0
689180,99999,2019-04-01 12:00:00,-34.433,19.217,14.0,180.0,2.6,18.3,1024.3,,,,,,,HERMANUS,SF,689180-99999,2019,1,1.0
710267,99999,2019-04-13 16:00:00,46.3,-63.583,46.0,190.0,2.6,7.0,,,,,,,,MAPLE PLAINS,CA,710267-99999,2019,13,1.0
471220,99999,2019-04-07 07:58:00,37.091,127.03,12.0,270.0,5.7,18.0,1007.1,,,,,,,OSAN AB,KS,471220-99999,2019,7,1.0
