usaf,wban,datetime,latitude,longitude,elevation,windAngle,windSpeed,temperature,seaLvlPressure,cloudCoverage,presentWeatherIndicator,pastWeatherIndicator,precipTime,precipDepth,snowDepth,stationName,countryOrRegion,p_k,year,day,version
840690,99999,2019-09-28,-0.233,-79.2,554.0,0.0,0.0,25.4,,BKN,5.0,4.0,,,,SANTO DOMINGO LOS COLORADOS,EC,840690-99999,2019,6,1.0
389110,99999,2019-09-28,37.833,65.2,240.0,360.0,3.0,25.0,1000.4,,,,,,,KERKI,TX,389110-99999,2019,6,1.0
030340,99999,2019-09-28,57.867,-5.633,10.0,280.0,5.7,11.6,1013.1,,,,6.0,0.0,,AULTBEA NO2,UK,030340-99999,2019,6,1.0
272960,99999,2019-09-28,58.1,49.917,177.0,210.0,1.0,10.5,1003.3,FEW,,,,,,KUMENY,RS,272960-99999,2019,6,1.0
719090,99999,2019-09-28,63.756,-68.556,34.0,170.0,5.1,4.0,1009.6,,10.0,,,,,IQALUIT,CA,719090-99999,2019,6,1.0
142560,99999,2019-09-28,45.883,17.2,263.0,110.0,3.0,21.5,1014.6,,,,6.0,0.0,,BILOGORA,HR,142560-99999,2019,6,1.0
998266,99999,2019-09-28,42.683,-79.05,4.0,0.0,0.0,27.2,1014.9,,,,,,,STURGEON POINT,US,998266-99999,2019,6,1.0
566510,99999,2019-09-28,26.833,100.217,2382.0,90.0,1.0,17.0,,BKN,,,24.0,60.0,,LIJING,CH,566510-99999,2019,6,1.0
014630,99999,2019-09-28,59.65,10.767,89.0,,,11.5,,,,,6.0,0.0,,AS,NO,014630-99999,2019,6,1.0
711010,99999,2019-09-28,53.254,-131.814,6.0,,1.5,22.0,1019.3,CLR,,,,,,SANDSPIT AWOS  BC,CA,711010-99999,2019,6,1.0
042050,99999,2019-09-28,77.483,-69.383,16.0,280.0,2.6,6.7,1021.8,,,,,,,MITTARFIK QAANAAQ,GL,042050-99999,2019,6,1.0
711010,99999,2019-09-28,53.25,-131.817,6.0,10.0,1.5,21.9,1019.2,,,,,,,SANDSPIT AWOS  BC,CA,711010-99999,2019,6,1.0
260940,99999,2019-09-28,59.65,33.55,61.0,180.0,2.0,9.3,996.9,OVC,2.0,6.0,,,,TIHVIN,RS,260940-99999,2019,6,1.0
013760,99999,2019-09-28,60.383,9.6,142.0,50.0,2.0,14.1,,,,,6.0,0.0,,GULSVIK II,NO,013760-99999,2019,6,1.0
250620,99999,2019-09-28,69.883,175.767,3.0,180.0,3.0,21.3,1014.8,BKN,,,,,,MYS BILLINGSA,RS,250620-99999,2019,6,1.0
711010,99999,2019-09-28,53.25,-131.8,6.0,10.0,1.0,21.5,1019.4,,,,24.0,0.0,,SANDSPIT AWOS  BC,CA,711010-99999,2019,6,1.0
939940,99999,2019-09-28,-29.25,-177.933,50.0,190.0,2.6,17.2,1019.9,,,,24.0,0.0,,RAOUL ISLAND AWS,NZ,939940-99999,2019,6,1.0
913530,99999,2019-09-28,6.217,160.7,4.0,280.0,2.1,32.8,1010.1,OVC,,,,,,PINGELAP ATOLL  CAROLINE IS.,FM,913530-99999,2019,6,1.0
161050,99999,2019-09-28,45.5,12.333,6.0,30.0,2.1,24.7,1013.6,,,,6.0,0.0,,VENEZIA TESSERA,IT,161050-99999,2019,6,1.0
292530,99999,2019-09-28,58.45,89.467,133.0,200.0,1.0,15.2,1001.5,FEW,,,12.0,60.0,,LOSINOBORSKOE,RS,292530-99999,2019,6,1.0
689280,99999,2019-09-28,-34.183,22.15,61.0,230.0,4.1,12.1,1016.5,,,,,,,MOSSEL BAY (LGT-H),SF,689280-99999,2019,6,1.0
966450,99999,2019-09-28,-2.7,111.7,25.0,100.0,2.1,25.6,1010.9,SCT,,,24.0,0.0,,ISKANDAR,ID,966450-99999,2019,6,1.0
340470,99999,2019-09-28,51.833,41.483,147.0,190.0,3.0,9.9,1009.8,FEW,,,,,,ZERDEVKA,RS,340470-99999,2019,6,1.0
841050,99999,2019-09-28,-0.467,-79.333,260.0,40.0,1.0,26.0,,OVC,,,,,,PUERTO ILA,EC,841050-99999,2019,6,1.0
135910,99999,2019-09-28,41.75,22.183,327.0,,,19.3,1015.7,,,,6.0,0.0,,STIP,MK,135910-99999,2019,6,1.0
081600,99999,2019-09-28,41.666,-1.042,263.0,90.0,4.6,27.0,,,,,,,,ZARAGOZA AB,SP,081600-99999,2019,6,1.0
163140,99999,2019-09-28,40.65,16.7,498.0,0.0,0.0,24.1,1016.5,,,,,,,MATERA,IT,163140-99999,2019,6,1.0
153250,99999,2019-09-28,45.355,25.514,1510.0,340.0,1.0,10.5,,CLR,,,6.0,9999.0,,SINAIA-1500,RO,153250-99999,2019,6,1.0
724280,14821,2019-09-28,40.0,-82.883,254.0,180.0,3.1,28.9,1015.5,BKN,,,6.0,8.0,,PORT COLUMBUS INTERNATIONAL AIRPORT,US,724280-14821,2019,6,1.0
726980,24229,2019-09-28,45.6,-122.6,12.0,0.0,0.0,23.3,1018.3,SCT,,,,,,PORTLAND INTERNATIONAL AIRPORT,US,726980-24229,2019,6,1.0
688110,99999,2019-09-28,-33.2,18.117,7.0,50.0,1.0,8.1,1021.6,,,,,,,GEELBEK,SF,688110-99999,2019,6,1.0
